Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,PCA1,PCA2,cluster
24.9,56.1,20.9,28.4,24.9,10.3,1.3,9.5,542,0.013073376428299812,0.796712955652702,2
29.0,74.0,2.2,15.0,22.3,10.5,1.72,10.2,703,0.5177497451661597,-1.3904771965565725,2
35.7,50.3,1.2,13.7,20.8,5.9,1.63,6.2,463,-0.10194371959305894,-1.1210693149999005,2
28.9,44.2,5.6,10.9,19.7,4.5,1.03,18.0,333,-2.9503270522799956,0.08027488896370702,3
24.7,72.4,6.1,15.2,24.9,3.1,0.94,13.7,221,-2.2310324270068898,0.06070243809537441,3
43.3,95.1,20.3,53.0,37.9,21.0,2.08,6.3,581,5.015310451246108,-0.06666317163098452,1
23.6,76.6,0.5,16.3,28.2,11.9,1.55,6.2,514,0.5096538943753014,-1.3593530807067724,2
25.1,68.4,5.4,11.9,15.0,1.2,1.03,13.7,203,-2.9257175264407502,0.1624195297368826,3
36.0,70.2,12.5,41.9,30.7,16.0,1.79,4.6,624,2.9906046247236917,-0.2736802948414179,1
29.3,70.6,44.1,60.3,27.4,8.6,1.09,5.5,365,1.6036641382750505,3.36601235061933,0
24.7,70.3,3.2,11.1,23.1,6.6,0.88,10.3,593,-1.1752687977747853,-0.8513114880639531,3
23.0,51.2,17.3,22.3,13.6,2.5,0.84,13.2,444,-2.54806682531279,1.2830040164251586,3
32.0,68.1,5.3,10.9,24.9,6.7,0.87,11.9,327,-1.3779197867226547,-0.5864496702480425,3
25.4,63.2,10.7,16.0,17.9,2.2,0.93,12.7,560,-1.8631208755977404,0.1936102423173162,3
25.3,79.4,15.7,21.8,16.3,6.2,1.06,11.1,506,-0.9322757909069637,0.4493226591804696,3
28.0,74.7,13.8,21.4,18.6,5.5,1.08,10.4,380,-1.0013249922005416,0.38055086898271756,3
23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,307,-1.7590615887946455,2.469221832889313,3
20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,520,-1.5616952566543976,1.7970986878737492,3
23.0,82.5,6.6,19.3,21.1,10.3,1.8,6.1,566,0.6809883460184758,-0.8637563305702737,2
23.9,49.8,3.2,8.9,16.4,7.4,1.0,11.1,237,-2.644819626348773,-0.21698743212454755,3
25.3,50.3,11.5,16.8,23.7,6.7,0.89,10.7,349,-1.7486563479964468,0.32683423504437176,3
29.8,74.7,34.9,40.7,7.4,3.3,0.94,11.1,369,-0.9880204191507693,2.762856414194341,0
32.1,59.4,8.2,13.3,22.8,2.0,1.16,10.2,396,-1.2438903343616532,-0.2771983986035184,3
32.9,56.9,44.2,55.4,19.5,8.5,1.33,9.3,612,1.3762037990644127,3.152834032817916,0
25.3,63.9,16.1,24.8,26.6,9.8,1.08,10.1,552,-0.19412559525681924,0.33636313051231204,2
33.3,51.4,9.6,20.7,20.7,16.0,1.48,5.8,542,0.8392821906063179,-0.6404099789536684,2
21.3,79.2,28.9,32.9,16.9,3.0,0.98,12.2,372,-1.3560681328969715,2.0983645454153836,3
21.3,47.7,8.0,12.3,21.2,7.0,0.99,10.7,478,-1.9488478183149178,-0.07212920918702727,3
43.2,98.2,6.1,32.9,42.3,19.8,2.26,4.1,797,5.34574524439084,-2.2060475527809174,1
28.0,50.9,1.0,6.3,23.0,5.3,0.87,13.2,381,-2.3677712513229667,-0.6919439975935463,3
24.2,69.8,0.4,5.8,20.1,15.8,1.27,7.2,568,-0.2183717255392728,-1.643199254066612,2
26.0,38.6,16.6,22.7,22.0,2.8,1.22,12.9,389,-1.901764788960363,1.052655703892139,3
23.7,56.6,8.3,24.4,26.6,12.1,1.35,5.4,551,0.3597922398047861,-0.34714701637980433,2
41.4,66.1,15.1,31.6,28.7,19.4,1.65,5.9,776,3.225642842407137,-0.7968879023685642,1
28.4,75.5,13.1,26.9,20.0,14.1,1.72,5.8,402,0.9972740469396487,-0.12857954658845017,2
33.0,79.1,3.4,10.9,12.2,5.7,0.98,11.1,213,-1.8479981798339187,-0.47602680652215323,3
31.1,78.8,54.2,63.7,38.3,9.1,1.47,7.6,488,3.079787553030048,3.5520105184997584,0
21.8,59.9,21.0,22.6,23.5,5.2,0.94,10.0,318,-1.5181914308852873,1.1702763849397546,3
32.0,51.9,43.7,55.7,24.3,12.1,1.41,5.1,461,1.9387299799018298,2.995958753337872,0
38.9,90.0,28.7,41.1,31.6,15.8,1.71,7.1,666,3.594387449369783,0.42994238092731846,1
27.3,61.0,32.3,34.8,21.0,6.9,0.98,10.4,453,-0.4041690400430574,2.0415000732351944,0
37.3,70.1,4.6,17.8,34.8,12.0,1.73,3.6,609,2.31963723603415,-1.746119253615131,1
25.9,54.6,13.6,16.2,20.2,4.5,1.07,10.2,379,-1.6281262582899343,0.39714679521305385,3
23.4,72.5,12.1,19.8,18.6,4.4,1.01,18.2,578,-2.010671700048843,0.466247875505425,3
34.1,55.0,12.0,30.7,28.3,22.7,1.64,3.4,684,2.772745177520774,-0.7907710555158517,1
29.4,62.3,7.4,14.9,25.6,8.2,1.53,11.1,337,-0.6320193938979491,-0.47858951598568583,3
24.5,60.1,5.4,12.5,27.4,5.4,0.98,10.5,476,-1.358056665727372,-0.5027919247356994,3
29.8,44.0,30.2,31.6,23.9,2.6,0.99,18.6,322,-2.0353591630904075,2.3919596758020814,3
22.8,72.8,16.8,25.2,23.0,2.1,1.15,10.3,502,-0.9118768821679928,0.7209216222851679,3
23.5,73.7,2.1,6.0,22.2,3.0,0.86,10.7,200,-2.4808692903421554,-0.5415139655996,3
34.8,78.3,43.0,56.3,41.7,8.0,1.32,5.7,738,3.590414299681742,2.152357947889399,0
29.0,80.3,5.4,11.2,19.0,4.6,1.01,10.1,538,-0.9693519246399687,-0.7701440831502224,3
22.5,81.5,2.0,15.3,27.8,14.7,1.75,5.0,492,1.0019556765043631,-1.4902191840790153,2
28.7,59.4,4.0,8.5,18.9,5.6,0.84,10.1,364,-1.9430557095189243,-0.5315562907821322,3
32.7,50.3,26.8,40.9,22.0,8.1,1.68,9.1,417,0.6395276404443195,1.6530675557106616,0
28.8,75.6,21.4,24.5,24.5,5.3,1.1,11.4,291,-0.7317331233852677,0.942133960506838,3
30.5,54.0,6.3,14.5,29.0,7.9,1.54,5.8,391,0.1021728947433701,-0.8212313113763932,2
40.0,75.6,16.8,35.2,34.9,14.2,2.09,6.5,591,3.357001956485035,-0.48191660595610886,1
27.7,75.8,0.2,5.2,10.4,4.0,0.93,10.4,505,-2.0009549225813608,-0.9815613456608996,3
31.7,54.2,16.8,26.0,32.6,11.2,1.76,5.8,514,1.5007271213093671,-0.13639962310314324,2
29.3,68.3,3.0,8.1,10.8,5.2,1.09,10.5,336,-2.03254284942005,-0.564990284713915,3
22.0,59.2,14.0,25.8,20.8,13.2,1.5,5.4,503,0.28971323849378916,0.15832151169609926,2
21.6,75.4,32.4,44.1,34.8,15.7,1.09,3.5,580,2.1508047314230874,1.4724023045016772,0
30.3,73.7,47.2,61.4,25.7,11.3,1.89,3.5,523,3.2417122978963917,2.9885248353358014,0
29.6,71.8,14.3,23.4,31.9,19.9,1.42,8.6,571,1.6496163367819665,-0.6156608581148947,2
28.8,66.7,7.6,10.6,16.4,5.1,1.25,13.3,460,-1.597460339598424,-0.36322723375170596,3
24.2,56.3,9.6,16.3,15.3,5.0,1.04,12.9,387,-2.2870512199105355,0.3763494633777374,3
33.6,72.6,24.5,31.2,24.1,14.8,1.3,6.7,489,1.4806293192850797,0.5761292047857922,2
31.3,64.4,3.9,6.9,26.4,5.0,0.97,10.6,315,-1.4367266183283995,-0.8259614454453588,3
39.7,67.9,35.7,39.0,33.1,8.8,1.73,7.3,617,2.776632593637119,1.1861048050573506,0
26.4,62.1,7.1,10.1,19.2,5.9,1.06,12.2,437,-1.7753850602162364,-0.3404833062702799,3
21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,391,-2.9925670147691155,0.06469743639047162,3
30.5,77.1,14.0,23.8,32.3,12.4,1.8,6.9,357,1.4358761974278755,-0.4133293041730116,2
19.7,41.0,3.1,5.5,14.3,1.3,1.08,10.3,509,-2.9499104947691004,-0.30146558964376896,3
24.0,43.8,13.6,18.3,24.2,7.2,0.88,10.1,477,-1.5044622710444544,0.42339120048902956,3
36.8,69.6,21.8,35.1,36.0,4.3,2.45,4.8,729,3.3266247200856798,-0.10227445374865572,1
25.8,40.3,2.2,6.6,24.1,8.2,0.99,10.6,438,-1.902865761405993,-0.7524208088129447,3
28.7,81.0,17.8,28.2,23.5,12.0,1.42,10.5,352,0.33826785235457774,0.4510995662966506,2
45.6,78.7,3.4,25.3,34.0,11.5,2.41,2.5,503,3.6423800652136604,-1.907463150418656,1
27.1,67.9,30.7,41.4,18.9,3.9,0.94,11.4,563,-0.39427912878388116,2.220563321147849,0
31.6,52.0,0.7,13.8,28.7,12.1,1.45,6.5,549,0.44487839473123914,-1.4345341636140352,2
32.2,78.1,0.4,6.2,26.7,13.8,1.64,5.1,540,1.1618376742586511,-2.1531913689151194,2
31.5,85.2,11.3,21.9,26.6,9.1,1.2,5.2,676,1.325142288652886,-0.7701573616552154,2
25.2,66.6,21.7,30.7,28.0,3.4,1.12,13.5,283,-1.181036748056767,1.4658471600920648,3
27.3,75.6,2.1,7.7,24.4,14.2,2.12,6.7,665,1.338386832159006,-2.0377953941208187,2
32.3,77.3,28.8,54.3,21.8,11.2,2.21,5.0,478,2.7920817087384866,1.6066340875884078,0
19.2,45.1,26.4,28.8,26.8,7.5,0.92,11.3,208,-1.8033846299732448,2.000482998185436,3
26.3,54.1,0.9,10.3,25.1,4.5,0.95,10.1,316,-1.982423719039913,-0.5982949173518932,3
22.8,66.7,21.5,34.5,29.1,7.5,1.74,5.3,346,0.7470925807808286,0.9692504976760065,0
27.7,77.8,20.8,28.2,15.5,4.7,0.97,11.4,225,-1.4166830901259653,1.388052570181894,3
27.7,51.3,0.5,22.9,29.1,14.0,1.68,3.8,470,0.9096534226675493,-1.1009986404468188,2
30.3,80.4,24.4,31.4,18.3,4.4,1.48,9.2,405,0.1598266712608244,1.1493738317203197,0
23.8,72.5,16.3,20.1,26.3,3.9,0.69,12.2,519,-1.326042381205084,0.526113175561406,3
29.6,90.2,40.6,41.3,23.6,5.7,1.36,7.0,304,1.098605087766564,2.3649537650882606,0
23.2,67.0,8.1,14.5,12.4,3.8,0.89,10.5,222,-2.6431408333841278,0.3775060158042626,3
37.0,78.3,12.0,24.3,23.7,6.1,1.7,7.6,485,1.0747130954530109,-0.41221073795160224,2
31.5,83.9,14.3,24.3,29.9,12.7,1.64,5.2,265,1.4004437300419148,-0.33370691029161803,2
22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275,-2.8075375197896584,-0.003975992601577998,3
37.3,76.1,7.9,18.8,39.5,11.9,2.27,3.5,434,2.9162857817697447,-1.6400576367447373,1
24.2,83.2,19.6,29.1,22.4,1.7,1.37,6.0,384,-0.0820363871630816,0.8449395761580221,2
32.7,74.9,21.4,22.4,18.0,12.0,1.57,5.7,586,1.3037006195633518,0.005159191585442393,2
25.9,46.2,0.4,5.5,21.7,8.7,0.95,10.8,299,-2.265975894619251,-0.7544572420994738,3
21.5,69.6,0.3,4.7,10.0,4.9,0.96,14.2,388,-3.108999762631457,-0.5346469622263739,3
29.8,68.3,0.1,10.9,19.9,6.1,1.57,5.4,345,-0.4354485582538974,-1.1892975166448136,2
18.5,71.0,13.2,20.4,19.4,5.2,0.89,12.0,550,-1.6907908227362773,0.5071715271575219,3
36.8,73.6,36.0,51.2,24.5,11.2,1.53,6.0,630,2.725276190172966,1.8425768604673127,0
21.4,55.3,3.3,5.0,13.3,0.9,1.28,10.1,609,-2.225407809299593,-0.6458650584738245,3
28.7,65.0,12.0,18.3,27.3,6.2,0.99,10.3,331,-0.9651806156532223,0.10142456893225688,3
40.0,68.1,31.6,45.7,38.1,14.4,2.17,4.0,596,4.257193856232749,0.7108555376933411,1
24.4,45.9,25.0,30.5,22.8,3.1,0.97,11.5,524,-1.2751314804122116,1.6962679784735477,3
29.7,55.6,28.0,45.2,24.5,7.9,1.25,5.9,471,0.8362774812290076,1.8468897410820875,0
30.1,70.5,39.7,53.0,24.8,8.3,1.34,5.9,683,2.110496236233019,2.4203855269915198,0
23.0,76.7,4.3,12.0,18.3,0.7,1.07,12.9,270,-2.5206740657273135,-0.09365876194758922,3
36.8,68.5,4.8,16.5,29.2,1.8,1.32,6.2,323,-0.01864700722859772,-0.7918081151451117,2
29.9,78.9,11.6,26.1,17.5,5.3,1.49,6.6,533,0.338369703798228,-0.05140135155979235,2
18.7,65.8,8.3,15.6,27.5,7.3,0.86,12.9,259,-2.1756961815875155,0.20239695278874226,3
21.2,72.7,13.9,21.1,23.4,5.1,0.87,11.7,207,-1.9681446699955434,0.7928484505278444,3
21.9,71.1,36.9,36.2,33.3,9.6,1.67,5.6,594,1.8534262097309895,1.5304915160228298,0
31.4,93.4,11.6,27.1,19.2,16.0,1.77,8.7,383,1.2860048239011252,-0.3946833032956417,2
31.2,75.5,30.5,37.8,32.7,8.6,1.79,6.0,608,2.432856768846754,0.9373905527807562,0
33.8,67.8,5.3,6.6,21.4,9.9,1.24,7.5,376,-0.3606484528568079,-1.1653999320692119,2
40.9,62.4,19.0,36.7,36.1,20.9,2.3,8.1,518,3.62258871620215,-0.33852145175448883,1
45.8,96.4,0.4,10.0,34.1,11.9,1.9,11.6,374,1.8466422055363563,-2.2880110082708853,1
25.3,59.4,5.2,10.7,22.1,3.6,1.08,10.5,317,-1.9733132714784938,-0.2935297675831255,3
27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,403,-2.042155882351833,1.9947642368181246,3
24.4,69.9,24.1,30.0,19.4,10.2,1.72,11.3,581,0.3651922908022706,0.9331671156584876,0
29.4,73.1,9.4,13.7,38.5,5.1,1.59,3.8,438,1.07864650312276,-1.0814404220175113,2
29.6,46.4,14.2,16.9,11.8,6.5,1.0,11.8,382,-2.039394637465248,0.6330904087103054,3
23.4,53.5,4.9,10.5,17.5,6.3,0.91,15.5,501,-2.599800522232301,-0.17414051009682527,3
25.8,42.2,2.2,3.9,15.2,9.0,0.99,13.8,543,-2.4411161786487545,-0.7298569035316699,3
22.9,74.8,9.5,15.1,21.6,4.8,1.11,13.7,525,-1.4849484511785547,-0.09959975443911219,3
21.6,50.7,1.5,4.0,11.7,2.3,0.94,12.0,452,-3.2060486678640756,-0.41117829705085174,3
30.1,86.2,18.7,27.7,33.4,9.3,1.57,5.0,479,1.8436098925804498,-0.1129249308982798,2
19.7,48.0,20.5,25.1,18.2,6.9,1.13,10.5,604,-1.2533074783961515,1.1107104081076944,3
21.7,65.6,2.3,7.4,10.1,5.4,0.91,14.6,302,-3.30794130523691,-0.15998832585630363,3
40.6,77.6,18.1,46.7,35.9,13.8,1.96,4.5,434,3.514111287596454,0.1801893745907031,1
29.5,69.6,11.8,18.2,28.9,6.7,0.94,11.7,363,-0.8613692199213739,0.0010989386909030768,3
28.7,54.7,17.7,25.2,39.7,9.8,2.44,4.4,522,2.4028932141912134,-0.42111427279948,1
26.4,52.6,4.7,12.5,24.1,5.6,0.91,10.4,500,-1.5525586231843842,-0.4669046320564233,3
28.9,72.2,9.9,25.7,35.4,9.8,1.33,6.6,597,1.2458822523512538,-0.6016647812634663,2
36.0,90.1,29.5,41.4,34.6,13.3,2.12,5.1,760,4.227360256656815,0.27169457124824015,1
39.9,69.7,1.8,10.6,27.1,18.0,2.29,6.9,660,2.5820984523950936,-2.4178520492915347,1
25.5,54.8,19.3,27.1,25.4,3.1,0.89,11.4,530,-1.1453964243086703,1.063826057196143,3
21.5,75.4,11.2,17.5,14.8,6.3,1.01,14.6,298,-2.3592018561449652,0.5455931891536651,3
24.8,57.4,11.2,16.3,17.1,2.8,1.24,12.9,495,-1.8485711017029096,0.2885952263573681,3
31.9,80.5,10.3,18.2,29.1,17.2,1.72,5.2,373,1.7183490356453128,-1.068880032509049,2
22.2,53.1,13.8,15.0,21.5,4.1,1.06,14.5,276,-2.5792784119227288,0.7280653987253881,3
28.5,74.7,9.4,16.7,17.5,9.1,1.06,11.2,304,-1.2277548734384054,-0.054584977657291416,3
25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,338,-2.2106900471689874,0.12505759126996296,3
33.6,55.2,2.9,21.2,21.9,5.1,1.69,5.3,454,0.20479086284850223,-0.738528691598962,2
32.5,69.3,28.0,47.9,28.8,9.8,1.53,5.2,409,1.8990331415712467,1.5627915881845333,0
19.9,80.9,12.2,22.0,24.4,8.3,1.45,7.3,433,-0.10588003368614025,-0.028025589208752814,2
26.4,70.6,18.8,25.0,26.9,6.3,1.0,16.1,500,-1.0278572366123264,0.8065544944408193,3
30.3,77.1,1.9,11.7,32.0,16.4,1.99,9.9,618,1.5708936021375446,-1.9895948425547756,2
35.1,51.8,4.7,14.9,14.8,10.5,1.25,6.8,352,-0.6518742999490672,-0.6130797057456068,2
25.5,68.9,2.9,16.0,38.3,2.3,1.61,10.9,357,-0.4602177400450819,-0.7968274797827143,2
31.8,71.4,18.6,32.0,18.7,13.9,1.3,5.5,483,1.0583212798563957,0.42392131365197155,2
21.1,55.8,28.7,42.8,23.6,6.0,1.52,7.5,424,0.08186649895541491,2.1112890054159883,0
23.7,72.0,2.3,12.5,16.3,11.3,1.52,6.1,607,-0.06394711205722617,-1.2066320091534657,2
28.0,71.0,26.7,28.4,19.4,6.0,1.07,11.1,233,-0.9945967245258933,1.6313272115264574,3
22.7,78.2,7.4,7.5,19.8,5.2,0.86,10.2,255,-2.103556142650583,-0.28702506509242576,3
46.0,90.9,11.0,30.8,26.2,15.0,1.78,5.6,736,3.556268514893864,-1.2576207527969232,1
24.2,41.3,1.1,6.0,12.3,7.8,1.16,10.4,601,-2.084034842572164,-0.800023296680683,3
28.0,53.6,20.2,28.4,14.1,2.7,0.99,11.7,475,-1.5854498920582043,1.4027852822118592,3
27.9,70.5,2.0,6.6,17.7,3.2,0.94,11.0,554,-1.6915397130324519,-0.9329514407401636,3
26.7,42.5,20.0,24.9,22.1,8.4,0.95,15.0,309,-1.9416292620945368,1.367246400662444,3
34.1,79.9,42.9,48.9,41.9,20.4,2.03,4.8,515,4.609806112581574,1.4530793234019634,1
30.1,78.4,6.5,24.9,28.8,6.6,1.98,7.0,569,1.3547869820113554,-0.8550530430444758,2
20.9,68.0,3.3,8.8,21.9,4.1,1.08,10.5,538,-1.6749681217730321,-0.7137677077822756,3
21.4,77.6,7.7,11.2,25.2,5.0,0.94,12.6,547,-1.4548252002933983,-0.44747022594710234,3
26.5,68.0,20.7,28.1,14.2,2.4,0.9,13.3,248,-2.1424434982924585,1.665866787755529,3
27.8,69.2,2.7,7.9,24.8,2.1,1.22,10.2,401,-1.3690916945630853,-0.8794138948617508,3
29.2,64.3,46.3,51.0,26.7,9.8,1.5,6.1,623,2.2145062164247586,2.748457452454675,0
23.7,66.3,11.8,14.4,12.2,1.9,0.79,12.0,248,-2.9136039658995037,0.7021355299833805,3
19.1,63.4,23.9,31.8,22.1,9.2,1.5,5.2,639,0.5999222942274655,0.9614025069238402,0
21.3,75.7,28.7,33.5,14.8,3.2,1.1,11.4,243,-1.5591312192366966,2.261897854713876,3
35.8,69.7,9.8,14.4,22.5,10.5,1.1,5.3,396,0.3057328499726956,-0.7417384263005647,2
25.5,77.9,6.9,11.4,19.5,9.3,1.09,11.7,254,-1.5362006230902747,-0.3593598605539027,3
41.2,79.1,5.6,27.6,35.9,6.9,1.66,7.1,359,1.7018618545295763,-0.9062208639513157,2
22.6,55.6,7.4,8.0,22.4,4.0,1.1,10.8,330,-2.1801727772479715,-0.1980076728386675,3
20.1,54.3,10.1,12.2,27.1,0.6,1.12,10.1,474,-1.831004538728244,0.02834519671622006,3
26.5,67.6,1.8,9.2,26.5,4.9,1.09,12.3,418,-1.5211613741070265,-0.8507644072695102,3
27.2,59.1,3.7,5.2,15.0,5.2,1.03,11.0,285,-2.4137723016044754,-0.4923844136632978,3
41.8,72.4,19.3,37.6,36.1,12.2,2.11,3.6,617,3.8239490034186963,-0.35308159864686506,1
26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,352,-0.6798004312005449,1.207834897075259,3
28.1,87.7,39.2,53.4,39.1,10.3,1.86,5.2,669,3.7017859993634348,1.763309927813344,0
25.4,56.8,5.7,8.2,15.6,4.2,1.01,12.0,375,-2.452414663689452,-0.22046027445019145,3
24.5,40.6,0.5,4.1,25.4,4.2,1.02,11.7,494,-2.258737768696336,-0.8651661492861074,3
34.7,74.0,22.5,23.7,40.4,17.1,2.49,5.2,523,3.703263843759792,-0.7721787028031183,1
23.0,50.9,19.3,20.7,21.4,6.9,1.0,12.6,454,-1.6332448777368822,0.9595840907176375,3
24.3,79.5,9.8,12.6,26.5,5.7,1.01,12.5,280,-1.5268175122894547,-0.13294762780892128,3
43.3,69.3,6.6,19.3,34.3,11.3,1.99,4.3,500,2.622495826483055,-1.6182628369826788,1
29.6,68.9,1.9,7.6,26.5,4.1,1.5,9.9,398,-0.7663027682271869,-1.1747915050683022,2
36.9,69.8,55.4,62.3,37.2,21.0,2.04,3.8,414,4.850433524800678,2.9296256511781116,0
27.0,46.9,30.1,38.5,20.6,2.7,0.91,11.1,263,-1.5018584474123393,2.609940512230714,3
30.7,54.4,1.5,8.9,21.6,11.2,1.73,5.6,565,0.34595573327259527,-1.5587864033898617,2
28.9,57.9,16.4,23.1,20.6,3.4,0.89,12.5,527,-1.3580132003411318,0.7379478689089182,3
28.6,67.6,3.2,5.0,18.6,3.3,0.92,16.4,355,-2.7051718365969375,-0.5181449784288981,3
32.2,70.0,47.7,52.4,38.0,4.6,1.64,6.7,402,2.364168850048991,2.9060363311877637,0
22.6,56.6,34.2,48.3,23.4,7.8,1.8,8.3,630,1.136125960219625,2.2760099902221267,0
29.0,65.3,3.5,6.1,8.5,2.5,1.13,14.1,319,-2.843220348060027,-0.3184822583637083,3
33.2,93.9,21.3,32.2,36.2,21.8,2.35,5.5,714,4.517520014526949,-0.8575644915860917,1
31.6,88.9,24.1,40.1,39.4,11.2,2.06,6.0,474,3.141475148304517,0.3646969795485776,1
41.4,99.5,0.7,40.0,44.6,16.6,2.51,8.8,608,4.537151285597255,-1.8403085080855293,1
27.6,78.0,19.2,29.8,35.6,15.0,1.45,6.2,387,1.6436654682832255,0.11720899517798757,2
29.2,54.5,15.8,18.0,12.2,6.4,1.15,13.2,498,-1.6119308966359405,0.5710618805317984,3
44.4,70.0,13.0,26.5,36.2,9.2,1.89,2.7,685,3.393310219392431,-1.1844354909970805,1
25.7,63.6,11.8,21.3,31.8,10.9,1.62,7.0,492,0.7416721455331581,-0.4251535299023632,2
21.5,79.0,2.7,8.6,24.2,5.2,1.0,10.3,282,-1.8329899887039425,-0.6551861874160159,3
21.7,45.8,9.8,12.2,20.4,6.2,1.04,10.8,596,-1.7443468251061143,-0.06679555856707388,3
30.2,75.3,1.0,1.9,41.1,5.7,1.57,4.3,609,1.1893226803372705,-2.353297536790029,2
24.8,67.9,2.3,8.2,23.9,1.4,1.08,18.8,207,-3.1733674928750544,-0.18991695531943034,3
27.9,60.5,22.9,47.1,17.2,17.3,1.75,3.9,603,2.0537963613352983,1.1131366914972567,0
29.7,61.6,1.5,10.0,21.0,5.4,1.17,13.4,541,-1.4508885415114081,-0.886614704021354,3
24.8,58.5,10.3,18.9,32.3,11.3,1.36,5.0,471,0.48451629643765465,-0.5282132913332612,2
38.2,84.1,28.5,35.4,20.9,12.9,1.55,6.0,697,2.623310240452907,0.5392886355392627,1
19.7,75.3,7.8,13.9,21.2,6.4,1.25,10.9,402,-1.4402397522214059,-0.2168440317932446,3
27.3,78.1,8.6,7.8,13.8,5.6,1.06,11.0,447,-1.553640556597585,-0.463294197355723,3
22.2,66.7,1.6,8.2,14.1,7.8,0.99,10.4,544,-1.8464940525929414,-0.7937975832497751,3
27.3,78.6,13.8,18.7,14.4,5.4,1.03,14.5,270,-1.9723843409954294,0.6224787585065226,3
28.1,73.2,31.1,41.5,18.8,12.8,1.23,5.1,423,1.0945609812208554,1.7439124817750336,0
30.5,81.0,44.5,60.7,33.6,11.2,1.5,6.8,564,3.0347518418220565,2.7592572812118146,0
23.8,73.6,36.9,42.2,28.3,5.7,1.07,15.3,555,-0.10860168133019364,2.5086133392448358,0
29.3,39.1,1.6,8.9,17.7,2.7,1.1,15.9,530,-2.6558486666789327,-0.4226254435891631,3
25.0,55.1,2.2,7.7,27.2,7.2,1.04,10.1,294,-1.7485492288696518,-0.7353435849281873,3
24.3,78.7,13.3,20.4,23.6,3.8,0.92,11.1,348,-1.3613082378779378,0.42734519070223687,3
31.1,60.2,14.1,25.3,18.4,8.7,1.69,5.0,629,0.9230694482920732,-0.13598438984951705,2
28.9,46.1,3.5,10.8,12.5,5.9,1.02,10.8,450,-2.160540958372472,-0.3456846485732569,3
27.0,74.2,3.4,15.0,33.6,6.3,1.39,10.6,515,-0.08185579618465255,-1.0440793145385527,2
23.7,56.0,1.4,11.1,26.0,9.9,1.2,7.1,331,-1.050149462025765,-0.8707179845343058,3
19.5,63.2,9.9,15.1,15.0,4.9,0.97,10.5,389,-2.2777490902522826,0.3427675170759342,3
25.0,39.8,2.0,8.4,21.7,4.0,0.96,10.7,290,-2.6735679092194444,-0.3066036810362595,3
43.0,94.0,7.6,16.5,27.5,19.0,1.39,8.6,588,2.3628057824380844,-1.7603665814186191,1
27.5,59.5,30.0,38.9,18.5,9.8,1.15,13.7,356,-0.6949202898446916,2.2244364504406713,0
22.7,69.5,15.6,15.6,27.8,7.3,1.84,7.2,483,0.34752078308840734,-0.281436707884787,2
28.0,83.3,6.0,4.5,34.1,4.6,1.65,5.8,475,0.5859845298865006,-1.6147276794923058,2
26.3,52.6,22.2,25.4,18.7,4.6,0.93,10.6,326,-1.6303263080821444,1.4443086840828536,3
34.5,72.1,25.0,38.3,22.8,18.3,1.43,6.3,577,2.2280780074650575,0.6511969251762465,0
27.0,45.2,3.2,6.5,24.1,2.7,0.95,11.7,274,-2.5957981855565477,-0.37433708915617575,3
31.9,53.6,13.3,23.8,20.8,7.0,1.67,11.3,366,-0.476916596068994,0.3268555850034315,3
24.7,49.4,15.5,21.2,21.7,4.8,0.94,10.6,389,-1.7143040428205092,0.8055224648873078,3
24.3,45.0,21.7,24.7,20.9,8.3,0.86,12.5,388,-1.7217568343056011,1.37538000061003,3
20.3,78.3,8.4,11.9,22.8,7.2,1.1,15.4,342,-2.022740059482369,-0.09229207796832312,3
32.0,58.4,24.0,30.9,28.9,7.4,0.92,12.3,684,0.20595387542543933,0.9411415054276268,0
21.9,71.6,6.1,11.4,15.5,5.4,0.95,11.6,585,-1.801977017216963,-0.3818251378871225,3
36.3,67.9,4.8,18.0,24.6,18.9,2.13,8.1,588,2.052528892737752,-1.6200556371877166,1
27.6,62.0,15.5,24.6,27.4,7.2,1.76,5.7,556,0.9187267956630977,-0.06348840751561628,2
30.9,66.2,17.4,20.8,12.5,4.9,0.93,11.4,459,-1.3658470566529366,0.7120778943903447,3
24.1,45.4,0.6,3.0,15.1,2.6,1.14,13.0,513,-2.8049982561087097,-0.6950026617473752,3
26.9,72.5,21.5,36.4,18.2,7.6,1.73,12.0,559,0.3160072268153167,1.10784296278919,0
26.8,44.5,5.1,8.1,23.4,4.4,1.12,11.0,401,-1.9615911695347,-0.4421666873621816,3
30.2,63.7,16.6,29.7,30.1,15.1,1.75,6.0,297,1.3471605835371208,0.14128819873143234,2
27.3,67.3,6.5,11.2,24.8,10.7,2.19,5.0,389,0.8066553965575238,-1.2250899273011426,2
26.5,83.7,3.2,11.7,31.5,12.4,1.69,5.5,614,1.385342553157398,-1.8041864257443847,2
