,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,PCA1,PCA2,cluster
3571,21.7,49.2,2.2,4.6,24.4,5.6,1.02,12.6,559,-2.138620139531208,-0.8180066312793517,3
3572,31.1,62.8,0.9,8.4,17.1,6.3,1.16,15.8,321,-2.2439743495990596,-0.6482640681044624,3
3576,27.5,75.0,1.5,6.6,17.3,3.9,1.26,18.8,449,-2.389623959831246,-0.7140353865707293,3
3577,25.2,60.1,1.1,2.4,14.7,6.1,1.04,12.2,384,-2.5029743307641965,-0.8131021797235974,3
3581,28.4,67.9,7.5,13.0,14.2,5.7,1.0,12.7,247,-2.222680193641617,0.05500335210808328,3
3584,22.7,56.4,1.9,6.7,12.6,3.6,1.05,11.0,472,-2.5646144793239847,-0.509874560514738,3
3586,28.2,54.0,0.3,12.7,28.4,0.8,1.49,8.8,522,-0.8271741578455296,-0.9867588372885447,3
3587,22.3,70.1,2.6,10.4,26.8,2.9,1.2,10.1,388,-1.519209482668782,-0.6928332401868235,3
3588,24.3,59.4,2.9,9.1,12.2,1.8,1.07,10.1,411,-2.482305677437815,-0.32872141427598384,3
3589,26.8,55.7,0.3,6.2,17.3,5.6,0.94,11.4,425,-2.253063835630932,-0.780718701292697,3
3590,27.4,62.4,2.8,9.2,23.0,3.2,1.14,10.2,243,-1.9079137582247518,-0.5349011329750195,3
3591,21.9,68.5,20.0,22.2,11.8,5.3,1.02,11.7,582,-1.4942359545101547,0.9832153209823475,3
3592,22.5,73.5,11.8,16.2,18.7,3.8,1.12,15.4,444,-2.0229844888240986,0.3435517477561789,3
3596,22.3,53.5,2.1,7.7,16.1,3.8,1.1,10.0,263,-2.706540811776877,-0.31139362972317564,3
3600,22.8,81.2,13.0,18.9,18.5,6.8,1.04,15.0,215,-2.0755004402382746,0.6262940767926612,3
3603,24.5,74.0,11.4,13.8,19.8,4.5,0.93,13.0,381,-1.8952572402754295,0.1636653058217229,3
3604,24.7,70.3,3.6,11.7,17.6,5.1,0.91,12.5,494,-1.9420063440264028,-0.46379941867011815,3
3606,20.0,51.3,2.1,2.5,14.2,7.1,0.84,10.1,227,-3.210203964270193,-0.38223418828750505,3
3607,25.5,77.8,2.1,6.1,16.9,5.4,0.8,10.3,534,-1.6904306232762074,-0.9649432668798844,3
3609,22.0,58.7,1.2,14.2,23.8,3.5,1.05,12.5,390,-2.214828175604422,-0.3216814212571607,3
3612,28.6,52.4,15.4,18.0,19.9,5.8,0.95,12.6,506,-1.4819994076220004,0.4767468884427352,3
3613,27.3,76.4,11.8,20.4,12.9,6.9,1.04,12.7,468,-1.3633165167690626,0.29300104376320707,3
3615,22.1,53.1,6.9,9.8,15.6,5.4,0.86,11.4,385,-2.644758094909783,0.01863423139732045,3
3620,22.4,50.1,4.6,12.1,21.2,4.6,0.94,10.3,533,-1.9578993057028944,-0.3205284532948795,3
3622,27.7,56.4,31.4,36.7,13.6,5.6,1.02,12.6,335,-1.3372134460600948,2.4929657127327047,3
3623,22.8,55.8,0.4,6.4,26.4,3.7,0.97,17.0,226,-3.196948083953294,-0.37785497234754584,3
3624,21.6,43.7,6.0,8.5,26.7,4.2,1.07,12.2,275,-2.570107405808993,-0.0895412856049116,3
3625,24.8,73.1,6.5,9.8,17.5,10.0,1.02,12.5,287,-1.8546609146184232,-0.3511905050813911,3
3628,29.8,60.9,8.5,14.6,16.7,2.5,1.06,13.1,217,-2.36882454876661,0.2874124995282635,3
3629,27.0,42.7,1.5,8.2,16.2,6.2,0.93,10.0,328,-2.49056919759283,-0.4370836331784309,3
3631,28.0,48.6,6.1,11.1,19.9,2.8,1.0,10.8,390,-2.115411414718209,-0.16545654106923988,3
3636,26.3,71.6,11.6,19.8,16.7,5.3,1.05,10.7,504,-1.1565850439144953,0.18468133445720247,3
3637,30.4,46.7,21.4,25.4,17.3,7.8,0.91,11.7,365,-1.4176856530329274,1.281142794686359,3
3638,24.5,64.4,0.6,6.4,10.2,3.8,1.14,13.3,254,-3.0471911987919236,-0.3823871156440215,3
3645,25.5,70.1,5.3,5.6,25.8,7.8,0.96,16.6,502,-1.8219258609420714,-0.7678676383417729,3
3646,23.7,57.8,31.7,35.0,11.7,2.3,1.07,13.2,453,-1.6840459479064454,2.54205166127066,3
3647,26.6,74.1,3.2,9.8,17.3,4.5,1.1,10.0,362,-1.661327200774331,-0.630554726302059,3
3649,23.6,62.0,11.0,14.7,16.9,5.5,1.18,10.9,196,-2.1422802388360322,0.4027105070142132,3
3650,22.3,65.4,4.8,6.2,24.6,5.7,1.11,17.6,395,-2.4949680088070774,-0.44526821581420456,3
3651,26.4,45.9,0.5,5.4,15.7,3.7,1.06,13.3,478,-2.680055016521748,-0.6355269546874814,3
3652,29.4,63.9,9.3,12.2,19.1,6.7,0.95,11.0,315,-1.6393042347604776,-0.11202351955441511,3
3654,28.1,53.1,0.0,4.4,14.1,3.7,1.11,12.8,334,-2.733136932410627,-0.6607597538094926,3
3657,25.3,40.1,0.6,4.5,23.8,6.5,1.09,12.3,444,-2.2279950775434796,-0.8398047155736537,3
3658,30.1,77.9,2.7,4.7,11.4,3.4,0.96,11.5,235,-2.4196821253794947,-0.6077959918312439,3
3659,23.6,43.1,2.5,8.1,17.1,5.9,1.01,11.8,205,-3.030566767511963,-0.12935606115944193,3
3660,25.4,53.2,9.6,12.3,20.4,1.5,1.14,10.3,493,-1.7552557425857798,-0.035217298866800244,3
3661,21.7,57.9,14.7,20.7,13.6,5.3,0.92,10.3,338,-2.2008944170902978,0.9371923742519832,3
3664,27.0,50.8,2.1,5.5,12.4,1.1,1.01,10.2,612,-2.2771054588744213,-0.700027157448832,3
3669,23.8,40.2,8.8,12.3,27.9,6.9,1.0,11.1,317,-1.9800565149704512,0.040564868544384305,3
3671,25.3,62.8,3.3,12.6,19.7,5.4,0.95,13.1,305,-2.332803673993591,-0.21661133555039497,3
3672,23.4,68.9,14.2,18.2,18.4,6.7,0.93,10.7,265,-1.8057392171897715,0.6026636116430041,3
3674,22.9,45.9,4.4,9.3,12.6,5.9,1.01,10.1,223,-2.9430507853015753,0.035264111558429935,3
3675,23.8,70.2,7.0,8.2,25.3,8.6,1.07,10.4,267,-1.4803444485648414,-0.5204036044519295,3
3676,29.2,40.9,15.4,20.0,27.1,2.9,1.04,11.1,438,-1.364844122096193,0.5921203337588086,3
3678,28.5,45.9,1.5,5.9,23.7,3.2,0.89,12.8,483,-2.2726204785880952,-0.7296673088272607,3
3679,19.1,54.7,9.4,15.5,16.9,4.7,0.92,10.3,531,-2.127046469579785,0.23984432385411128,3
3680,23.6,80.8,2.6,8.3,22.9,4.3,0.97,10.5,509,-1.3871745490322944,-0.9313312901369335,3
3689,26.7,65.0,1.3,8.7,22.5,4.4,1.05,10.5,208,-2.0732741565615527,-0.5986797134704385,3
3690,18.5,60.0,20.8,22.7,24.0,6.7,0.89,11.8,541,-1.3868409217162245,1.0215630242494766,3
3697,21.5,51.7,5.2,11.1,22.5,3.9,0.87,11.7,497,-2.2793368472277047,-0.21223302354955903,3
3698,23.8,72.4,2.9,9.6,23.0,3.5,0.95,10.9,384,-1.8760888660538786,-0.5985314343121022,3
3700,24.2,69.8,4.9,9.5,18.5,3.3,1.03,16.0,423,-2.512479855762134,-0.25902388038122315,3
3704,18.4,75.1,10.7,15.3,17.4,5.8,1.03,12.5,553,-1.746114720060879,0.10150520951250229,3
3708,30.6,44.2,12.0,16.4,14.7,2.9,0.99,12.1,569,-1.8427500305323643,0.3307999153302776,3
3709,25.4,59.3,5.6,8.4,11.9,4.3,0.9,10.4,465,-2.3127928268032725,-0.29296212603165384,3
3713,29.9,56.3,13.9,16.1,13.0,3.3,0.99,10.2,519,-1.5625997873379314,0.3410419769070622,3
3716,25.2,71.0,10.8,14.9,14.6,5.8,1.05,12.6,479,-1.6927030471161468,0.09053647148486256,3
3717,25.6,66.0,0.8,6.7,16.0,7.0,0.84,11.7,431,-2.1885866444733044,-0.7798822934871982,3
3719,23.6,50.5,19.6,25.4,21.6,5.0,0.96,10.5,294,-1.7447599374673537,1.3340654173131878,3
3721,30.1,54.1,16.8,24.6,16.8,8.2,1.02,11.1,201,-1.552295773848089,1.0389294709774988,3
3722,26.4,78.1,1.8,9.9,27.0,6.6,1.06,14.6,552,-1.177349520949588,-1.0427749362922343,3
3723,26.9,51.6,6.9,7.4,24.6,5.1,1.06,13.1,534,-1.7150094690863502,-0.5396377101231574,3
3724,22.9,64.5,2.3,8.8,11.3,7.2,1.13,11.2,361,-2.3244503110077974,-0.45834764065012495,3
3726,23.1,63.0,9.9,17.8,25.0,5.4,1.03,10.2,403,-1.366113893704675,0.09759559217214431,3
3728,26.7,60.0,7.1,11.0,20.2,5.9,1.01,10.8,349,-1.8017078930008974,-0.24553399259579636,3
3730,22.5,67.1,2.9,9.5,16.5,8.5,1.17,12.6,226,-2.328783922401658,-0.36566772438849215,3
3732,18.5,54.0,5.2,7.7,22.7,3.9,0.86,14.1,415,-2.9344233608087467,-0.12193191911823922,3
3733,22.7,44.0,13.0,16.1,16.1,3.4,0.95,12.9,330,-2.839182461965501,0.8524736887669718,3
3737,23.6,55.5,2.7,7.8,20.8,5.6,1.04,10.6,481,-1.9038561748905394,-0.6816917529682462,3
3739,19.0,55.4,9.4,14.5,24.3,4.5,1.03,10.6,478,-1.8380497701211842,0.08312615883408823,3
3743,30.9,74.6,24.0,28.9,23.6,7.7,1.01,10.7,217,-0.5124484926075388,1.2671967758205729,3
3744,31.4,78.3,8.2,14.1,23.5,5.6,0.87,11.2,225,-1.3621157175456806,-0.2138940560644355,3
3746,22.4,54.5,0.0,4.6,20.6,7.5,0.74,11.4,326,-2.69829005362872,-0.6889153686860569,3
3748,20.7,48.7,5.9,11.1,14.7,6.9,0.89,11.7,581,-2.3478836893227486,-0.1520995177238987,3
3757,30.8,53.5,9.2,15.4,27.5,7.9,1.04,10.8,220,-1.287373495499381,-0.05593503572940957,3
3758,27.3,71.0,8.3,11.9,13.5,11.1,1.13,12.0,390,-1.4014791096355972,-0.3218615888302789,3
3760,26.8,63.3,1.7,5.3,17.3,2.0,0.92,11.3,481,-2.240405520445208,-0.761989341601523,3
3761,22.0,51.1,26.0,27.3,23.0,8.2,1.03,14.4,384,-1.5684832595014593,1.7161778420983638,3
3763,24.3,42.3,2.3,9.7,26.4,5.6,1.1,10.1,558,-1.5438741102534685,-0.7529753952581063,3
3768,28.9,73.1,5.6,10.3,17.0,5.6,1.02,10.8,303,-1.7111884796904193,-0.425797212359637,3
3772,20.2,65.4,6.2,13.1,26.1,8.5,0.94,11.0,338,-1.7168059779780662,-0.2510298682156168,3
3773,29.0,44.6,21.2,28.0,19.6,3.3,1.2,11.1,545,-0.9713187431706767,1.2089171020827345,3
3774,23.5,61.4,10.9,17.5,14.3,4.4,0.87,14.3,443,-2.4762444103314016,0.5509601493660815,3
3778,15.5,64.8,19.6,23.4,25.5,4.6,0.91,11.1,230,-2.096977969968928,1.3635548296208089,3
3780,26.8,55.2,3.6,8.0,20.7,5.6,0.76,12.2,575,-1.9562725338150397,-0.6593831925954992,3
3781,22.9,68.2,1.6,7.3,22.8,3.3,1.06,12.7,356,-2.2662224093378573,-0.6357528603013677,3
3783,21.7,53.7,9.6,17.2,26.1,5.8,0.97,10.2,536,-1.3590781626350426,0.01722190702167813,3
3786,25.0,81.8,20.2,28.7,17.5,2.3,1.06,10.6,386,-1.0662185011924417,1.1986308581344305,3
3788,22.1,46.7,0.8,6.3,26.0,3.1,0.98,10.0,469,-2.177627675080925,-0.7508486048630596,3
3789,30.4,77.0,10.0,14.8,15.5,3.1,0.9,10.1,386,-1.4711659827000687,-0.02958064606835736,3
3791,26.5,69.0,9.7,19.6,18.3,4.7,0.95,15.6,262,-2.345396210047302,0.5488685522606774,3
3792,24.1,60.7,12.6,17.7,22.8,5.3,1.02,12.7,403,-1.705138009355207,0.38902092737905625,3
3793,26.0,54.4,2.3,10.6,21.1,4.6,1.09,10.9,344,-2.0426739988770013,-0.4666212279680484,3
3794,25.8,64.7,3.3,8.4,26.6,4.3,0.98,10.2,226,-1.913005740457046,-0.5571350210863668,3
3797,23.2,60.9,3.7,4.0,14.5,4.2,1.02,13.9,381,-2.8837535735266395,-0.41649178808659226,3
3800,32.4,66.1,9.1,16.0,13.9,4.6,1.02,11.4,283,-1.7649694943074257,0.1340516253609443,3
3801,21.5,45.8,8.2,11.2,23.2,2.4,1.12,10.4,585,-1.8371764261166703,-0.1673536005454578,3
3808,28.9,44.2,5.6,10.9,19.7,4.5,1.03,18.0,333,-2.9503270522799956,0.08027488896370702,3
3809,24.7,72.4,6.1,15.2,24.9,3.1,0.94,13.7,221,-2.2310324270068898,0.06070243809537441,3
3812,25.1,68.4,5.4,11.9,15.0,1.2,1.03,13.7,203,-2.9257175264407502,0.1624195297368826,3
3815,24.7,70.3,3.2,11.1,23.1,6.6,0.88,10.3,593,-1.1752687977747853,-0.8513114880639531,3
3816,23.0,51.2,17.3,22.3,13.6,2.5,0.84,13.2,444,-2.54806682531279,1.2830040164251586,3
3817,32.0,68.1,5.3,10.9,24.9,6.7,0.87,11.9,327,-1.3779197867226547,-0.5864496702480425,3
3818,25.4,63.2,10.7,16.0,17.9,2.2,0.93,12.7,560,-1.8631208755977404,0.1936102423173162,3
3819,25.3,79.4,15.7,21.8,16.3,6.2,1.06,11.1,506,-0.9322757909069637,0.4493226591804696,3
3820,28.0,74.7,13.8,21.4,18.6,5.5,1.08,10.4,380,-1.0013249922005416,0.38055086898271756,3
3821,23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,307,-1.7590615887946455,2.469221832889313,3
3822,20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,520,-1.5616952566543976,1.7970986878737492,3
3824,23.9,49.8,3.2,8.9,16.4,7.4,1.0,11.1,237,-2.644819626348773,-0.21698743212454755,3
3825,25.3,50.3,11.5,16.8,23.7,6.7,0.89,10.7,349,-1.7486563479964468,0.32683423504437176,3
3827,32.1,59.4,8.2,13.3,22.8,2.0,1.16,10.2,396,-1.2438903343616532,-0.2771983986035184,3
3831,21.3,79.2,28.9,32.9,16.9,3.0,0.98,12.2,372,-1.3560681328969715,2.0983645454153836,3
3832,21.3,47.7,8.0,12.3,21.2,7.0,0.99,10.7,478,-1.9488478183149178,-0.07212920918702727,3
3834,28.0,50.9,1.0,6.3,23.0,5.3,0.87,13.2,381,-2.3677712513229667,-0.6919439975935463,3
3836,26.0,38.6,16.6,22.7,22.0,2.8,1.22,12.9,389,-1.901764788960363,1.052655703892139,3
3840,33.0,79.1,3.4,10.9,12.2,5.7,0.98,11.1,213,-1.8479981798339187,-0.47602680652215323,3
3842,21.8,59.9,21.0,22.6,23.5,5.2,0.94,10.0,318,-1.5181914308852873,1.1702763849397546,3
3847,25.9,54.6,13.6,16.2,20.2,4.5,1.07,10.2,379,-1.6281262582899343,0.39714679521305385,3
3848,23.4,72.5,12.1,19.8,18.6,4.4,1.01,18.2,578,-2.010671700048843,0.466247875505425,3
3850,29.4,62.3,7.4,14.9,25.6,8.2,1.53,11.1,337,-0.6320193938979491,-0.47858951598568583,3
3851,24.5,60.1,5.4,12.5,27.4,5.4,0.98,10.5,476,-1.358056665727372,-0.5027919247356994,3
3852,29.8,44.0,30.2,31.6,23.9,2.6,0.99,18.6,322,-2.0353591630904075,2.3919596758020814,3
3853,22.8,72.8,16.8,25.2,23.0,2.1,1.15,10.3,502,-0.9118768821679928,0.7209216222851679,3
3854,23.5,73.7,2.1,6.0,22.2,3.0,0.86,10.7,200,-2.4808692903421554,-0.5415139655996,3
3856,29.0,80.3,5.4,11.2,19.0,4.6,1.01,10.1,538,-0.9693519246399687,-0.7701440831502224,3
3858,28.7,59.4,4.0,8.5,18.9,5.6,0.84,10.1,364,-1.9430557095189243,-0.5315562907821322,3
3860,28.8,75.6,21.4,24.5,24.5,5.3,1.1,11.4,291,-0.7317331233852677,0.942133960506838,3
3863,27.7,75.8,0.2,5.2,10.4,4.0,0.93,10.4,505,-2.0009549225813608,-0.9815613456608996,3
3865,29.3,68.3,3.0,8.1,10.8,5.2,1.09,10.5,336,-2.03254284942005,-0.564990284713915,3
3870,28.8,66.7,7.6,10.6,16.4,5.1,1.25,13.3,460,-1.597460339598424,-0.36322723375170596,3
3871,24.2,56.3,9.6,16.3,15.3,5.0,1.04,12.9,387,-2.2870512199105355,0.3763494633777374,3
3873,31.3,64.4,3.9,6.9,26.4,5.0,0.97,10.6,315,-1.4367266183283995,-0.8259614454453588,3
3875,26.4,62.1,7.1,10.1,19.2,5.9,1.06,12.2,437,-1.7753850602162364,-0.3404833062702799,3
3876,21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,391,-2.9925670147691155,0.06469743639047162,3
3878,19.7,41.0,3.1,5.5,14.3,1.3,1.08,10.3,509,-2.9499104947691004,-0.30146558964376896,3
3879,24.0,43.8,13.6,18.3,24.2,7.2,0.88,10.1,477,-1.5044622710444544,0.42339120048902956,3
3881,25.8,40.3,2.2,6.6,24.1,8.2,0.99,10.6,438,-1.902865761405993,-0.7524208088129447,3
3888,25.2,66.6,21.7,30.7,28.0,3.4,1.12,13.5,283,-1.181036748056767,1.4658471600920648,3
3891,19.2,45.1,26.4,28.8,26.8,7.5,0.92,11.3,208,-1.8033846299732448,2.000482998185436,3
3892,26.3,54.1,0.9,10.3,25.1,4.5,0.95,10.1,316,-1.982423719039913,-0.5982949173518932,3
3894,27.7,77.8,20.8,28.2,15.5,4.7,0.97,11.4,225,-1.4166830901259653,1.388052570181894,3
3897,23.8,72.5,16.3,20.1,26.3,3.9,0.69,12.2,519,-1.326042381205084,0.526113175561406,3
3899,23.2,67.0,8.1,14.5,12.4,3.8,0.89,10.5,222,-2.6431408333841278,0.3775060158042626,3
3902,22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275,-2.8075375197896584,-0.003975992601577998,3
3906,25.9,46.2,0.4,5.5,21.7,8.7,0.95,10.8,299,-2.265975894619251,-0.7544572420994738,3
3907,21.5,69.6,0.3,4.7,10.0,4.9,0.96,14.2,388,-3.108999762631457,-0.5346469622263739,3
3909,18.5,71.0,13.2,20.4,19.4,5.2,0.89,12.0,550,-1.6907908227362773,0.5071715271575219,3
3911,21.4,55.3,3.3,5.0,13.3,0.9,1.28,10.1,609,-2.225407809299593,-0.6458650584738245,3
3912,28.7,65.0,12.0,18.3,27.3,6.2,0.99,10.3,331,-0.9651806156532223,0.10142456893225688,3
3914,24.4,45.9,25.0,30.5,22.8,3.1,0.97,11.5,524,-1.2751314804122116,1.6962679784735477,3
3917,23.0,76.7,4.3,12.0,18.3,0.7,1.07,12.9,270,-2.5206740657273135,-0.09365876194758922,3
3920,18.7,65.8,8.3,15.6,27.5,7.3,0.86,12.9,259,-2.1756961815875155,0.20239695278874226,3
3921,21.2,72.7,13.9,21.1,23.4,5.1,0.87,11.7,207,-1.9681446699955434,0.7928484505278444,3
3928,25.3,59.4,5.2,10.7,22.1,3.6,1.08,10.5,317,-1.9733132714784938,-0.2935297675831255,3
3929,27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,403,-2.042155882351833,1.9947642368181246,3
3932,29.6,46.4,14.2,16.9,11.8,6.5,1.0,11.8,382,-2.039394637465248,0.6330904087103054,3
3933,23.4,53.5,4.9,10.5,17.5,6.3,0.91,15.5,501,-2.599800522232301,-0.17414051009682527,3
3934,25.8,42.2,2.2,3.9,15.2,9.0,0.99,13.8,543,-2.4411161786487545,-0.7298569035316699,3
3935,22.9,74.8,9.5,15.1,21.6,4.8,1.11,13.7,525,-1.4849484511785547,-0.09959975443911219,3
3936,21.6,50.7,1.5,4.0,11.7,2.3,0.94,12.0,452,-3.2060486678640756,-0.41117829705085174,3
3938,19.7,48.0,20.5,25.1,18.2,6.9,1.13,10.5,604,-1.2533074783961515,1.1107104081076944,3
3939,21.7,65.6,2.3,7.4,10.1,5.4,0.91,14.6,302,-3.30794130523691,-0.15998832585630363,3
3941,29.5,69.6,11.8,18.2,28.9,6.7,0.94,11.7,363,-0.8613692199213739,0.0010989386909030768,3
3943,26.4,52.6,4.7,12.5,24.1,5.6,0.91,10.4,500,-1.5525586231843842,-0.4669046320564233,3
3947,25.5,54.8,19.3,27.1,25.4,3.1,0.89,11.4,530,-1.1453964243086703,1.063826057196143,3
3948,21.5,75.4,11.2,17.5,14.8,6.3,1.01,14.6,298,-2.3592018561449652,0.5455931891536651,3
3949,24.8,57.4,11.2,16.3,17.1,2.8,1.24,12.9,495,-1.8485711017029096,0.2885952263573681,3
3951,22.2,53.1,13.8,15.0,21.5,4.1,1.06,14.5,276,-2.5792784119227288,0.7280653987253881,3
3952,28.5,74.7,9.4,16.7,17.5,9.1,1.06,11.2,304,-1.2277548734384054,-0.054584977657291416,3
3953,25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,338,-2.2106900471689874,0.12505759126996296,3
3957,26.4,70.6,18.8,25.0,26.9,6.3,1.0,16.1,500,-1.0278572366123264,0.8065544944408193,3
3964,28.0,71.0,26.7,28.4,19.4,6.0,1.07,11.1,233,-0.9945967245258933,1.6313272115264574,3
3965,22.7,78.2,7.4,7.5,19.8,5.2,0.86,10.2,255,-2.103556142650583,-0.28702506509242576,3
3967,24.2,41.3,1.1,6.0,12.3,7.8,1.16,10.4,601,-2.084034842572164,-0.800023296680683,3
3968,28.0,53.6,20.2,28.4,14.1,2.7,0.99,11.7,475,-1.5854498920582043,1.4027852822118592,3
3969,27.9,70.5,2.0,6.6,17.7,3.2,0.94,11.0,554,-1.6915397130324519,-0.9329514407401636,3
3970,26.7,42.5,20.0,24.9,22.1,8.4,0.95,15.0,309,-1.9416292620945368,1.367246400662444,3
3973,20.9,68.0,3.3,8.8,21.9,4.1,1.08,10.5,538,-1.6749681217730321,-0.7137677077822756,3
3974,21.4,77.6,7.7,11.2,25.2,5.0,0.94,12.6,547,-1.4548252002933983,-0.44747022594710234,3
3975,26.5,68.0,20.7,28.1,14.2,2.4,0.9,13.3,248,-2.1424434982924585,1.665866787755529,3
3976,27.8,69.2,2.7,7.9,24.8,2.1,1.22,10.2,401,-1.3690916945630853,-0.8794138948617508,3
3978,23.7,66.3,11.8,14.4,12.2,1.9,0.79,12.0,248,-2.9136039658995037,0.7021355299833805,3
3980,21.3,75.7,28.7,33.5,14.8,3.2,1.1,11.4,243,-1.5591312192366966,2.261897854713876,3
3982,25.5,77.9,6.9,11.4,19.5,9.3,1.09,11.7,254,-1.5362006230902747,-0.3593598605539027,3
3984,22.6,55.6,7.4,8.0,22.4,4.0,1.1,10.8,330,-2.1801727772479715,-0.1980076728386675,3
3985,20.1,54.3,10.1,12.2,27.1,0.6,1.12,10.1,474,-1.831004538728244,0.02834519671622006,3
3986,26.5,67.6,1.8,9.2,26.5,4.9,1.09,12.3,418,-1.5211613741070265,-0.8507644072695102,3
3987,27.2,59.1,3.7,5.2,15.0,5.2,1.03,11.0,285,-2.4137723016044754,-0.4923844136632978,3
3989,26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,352,-0.6798004312005449,1.207834897075259,3
3991,25.4,56.8,5.7,8.2,15.6,4.2,1.01,12.0,375,-2.452414663689452,-0.22046027445019145,3
3992,24.5,40.6,0.5,4.1,25.4,4.2,1.02,11.7,494,-2.258737768696336,-0.8651661492861074,3
3994,23.0,50.9,19.3,20.7,21.4,6.9,1.0,12.6,454,-1.6332448777368822,0.9595840907176375,3
3995,24.3,79.5,9.8,12.6,26.5,5.7,1.01,12.5,280,-1.5268175122894547,-0.13294762780892128,3
3999,27.0,46.9,30.1,38.5,20.6,2.7,0.91,11.1,263,-1.5018584474123393,2.609940512230714,3
4001,28.9,57.9,16.4,23.1,20.6,3.4,0.89,12.5,527,-1.3580132003411318,0.7379478689089182,3
4002,28.6,67.6,3.2,5.0,18.6,3.3,0.92,16.4,355,-2.7051718365969375,-0.5181449784288981,3
4005,29.0,65.3,3.5,6.1,8.5,2.5,1.13,14.1,319,-2.843220348060027,-0.3184822583637083,3
4010,29.2,54.5,15.8,18.0,12.2,6.4,1.15,13.2,498,-1.6119308966359405,0.5710618805317984,3
4013,21.5,79.0,2.7,8.6,24.2,5.2,1.0,10.3,282,-1.8329899887039425,-0.6551861874160159,3
4014,21.7,45.8,9.8,12.2,20.4,6.2,1.04,10.8,596,-1.7443468251061143,-0.06679555856707388,3
4016,24.8,67.9,2.3,8.2,23.9,1.4,1.08,18.8,207,-3.1733674928750544,-0.18991695531943034,3
4018,29.7,61.6,1.5,10.0,21.0,5.4,1.17,13.4,541,-1.4508885415114081,-0.886614704021354,3
4021,19.7,75.3,7.8,13.9,21.2,6.4,1.25,10.9,402,-1.4402397522214059,-0.2168440317932446,3
4022,27.3,78.1,8.6,7.8,13.8,5.6,1.06,11.0,447,-1.553640556597585,-0.463294197355723,3
4023,22.2,66.7,1.6,8.2,14.1,7.8,0.99,10.4,544,-1.8464940525929414,-0.7937975832497751,3
4024,27.3,78.6,13.8,18.7,14.4,5.4,1.03,14.5,270,-1.9723843409954294,0.6224787585065226,3
4028,29.3,39.1,1.6,8.9,17.7,2.7,1.1,15.9,530,-2.6558486666789327,-0.4226254435891631,3
4029,25.0,55.1,2.2,7.7,27.2,7.2,1.04,10.1,294,-1.7485492288696518,-0.7353435849281873,3
4030,24.3,78.7,13.3,20.4,23.6,3.8,0.92,11.1,348,-1.3613082378779378,0.42734519070223687,3
4032,28.9,46.1,3.5,10.8,12.5,5.9,1.02,10.8,450,-2.160540958372472,-0.3456846485732569,3
4034,23.7,56.0,1.4,11.1,26.0,9.9,1.2,7.1,331,-1.050149462025765,-0.8707179845343058,3
4035,19.5,63.2,9.9,15.1,15.0,4.9,0.97,10.5,389,-2.2777490902522826,0.3427675170759342,3
4036,25.0,39.8,2.0,8.4,21.7,4.0,0.96,10.7,290,-2.6735679092194444,-0.3066036810362595,3
4041,26.3,52.6,22.2,25.4,18.7,4.6,0.93,10.6,326,-1.6303263080821444,1.4443086840828536,3
4043,27.0,45.2,3.2,6.5,24.1,2.7,0.95,11.7,274,-2.5957981855565477,-0.37433708915617575,3
4044,31.9,53.6,13.3,23.8,20.8,7.0,1.67,11.3,366,-0.476916596068994,0.3268555850034315,3
4045,24.7,49.4,15.5,21.2,21.7,4.8,0.94,10.6,389,-1.7143040428205092,0.8055224648873078,3
4046,24.3,45.0,21.7,24.7,20.9,8.3,0.86,12.5,388,-1.7217568343056011,1.37538000061003,3
4047,20.3,78.3,8.4,11.9,22.8,7.2,1.1,15.4,342,-2.022740059482369,-0.09229207796832312,3
4049,21.9,71.6,6.1,11.4,15.5,5.4,0.95,11.6,585,-1.801977017216963,-0.3818251378871225,3
4052,30.9,66.2,17.4,20.8,12.5,4.9,0.93,11.4,459,-1.3658470566529366,0.7120778943903447,3
4053,24.1,45.4,0.6,3.0,15.1,2.6,1.14,13.0,513,-2.8049982561087097,-0.6950026617473752,3
4055,26.8,44.5,5.1,8.1,23.4,4.4,1.12,11.0,401,-1.9615911695347,-0.4421666873621816,3
4063,19.6,60.0,2.5,7.0,22.7,4.8,1.01,11.8,594,-1.9803904766796516,-0.7560154556431168,3
4064,26.2,46.9,2.0,6.4,18.1,4.2,1.19,11.6,299,-2.522757554235302,-0.4746221869109891,3
4067,23.4,61.0,4.4,10.3,17.2,4.4,0.97,11.5,421,-2.2675939707153376,-0.2933368930267486,3
4068,26.4,64.2,6.9,8.3,11.8,4.3,1.08,15.7,563,-2.3582793380579354,-0.27131232690051466,3
4069,28.6,65.9,0.9,4.4,13.1,5.9,1.03,11.7,446,-2.0548517653982246,-0.932436153010867,3
4071,24.2,69.5,6.0,9.9,9.9,4.7,0.97,10.5,461,-2.1644080925590123,-0.26010534045859385,3
